X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.180000e-06,2.000000e-09
0,5.00e-02,1.00e-01,
1,-5.00e-02,1.00e-01,
2,5.00e-02,1.00e-01,
3,-5.00e-02,1.00e-01,
4,5.00e-02,1.00e-01,
5,-5.00e-02,1.00e-01,
6,-5.00e-02,1.00e-01,
7,-5.00e-02,1.00e-01,
8,5.00e-02,1.00e-01,
9,-5.00e-02,1.00e-01,
10,5.00e-02,1.00e-01,
11,-5.00e-02,1.00e-01,
12,5.00e-02,1.00e-01,
13,-5.00e-02,1.00e-01,
14,-5.00e-02,1.00e-01,
15,-5.00e-02,1.00e-01,
16,5.00e-02,1.00e-01,
17,-5.00e-02,1.00e-01,
18,-5.00e-02,1.00e-01,
19,-5.00e-02,1.00e-01,
20,5.00e-02,1.00e-01,
21,-5.00e-02,1.00e-01,
22,-5.00e-02,1.00e-01,
23,-5.00e-02,1.00e-01,
24,5.00e-02,1.00e-01,
25,-5.00e-02,1.00e-01,
26,-5.00e-02,1.00e-01,
27,-5.00e-02,1.00e-01,
28,5.00e-02,1.00e-01,
29,-5.00e-02,1.00e-01,
30,5.00e-02,1.00e-01,
31,-5.00e-02,1.00e-01,
32,5.00e-02,1.00e-01,
33,-5.00e-02,1.00e-01,
34,-5.00e-02,1.00e-01,
35,-5.00e-02,1.00e-01,
36,5.00e-02,1.00e-01,
37,-5.00e-02,1.00e-01,
38,5.00e-02,1.00e-01,
39,-5.00e-02,-1.13e-05,
40,5.00e-02,1.00e-01,
41,-5.00e-02,-1.13e-05,
42,5.00e-02,1.00e-01,
43,-5.00e-02,1.00e-01,
44,5.00e-02,1.00e-01,
45,-5.00e-02,1.00e-01,
46,-5.00e-02,-1.13e-05,
47,-5.00e-02,1.00e-01,
48,5.00e-02,1.00e-01,
49,-5.00e-02,1.00e-01,
50,5.00e-02,1.00e-01,
51,-5.00e-02,-1.13e-05,
52,5.00e-02,1.00e-01,
53,-5.00e-02,-1.13e-05,
54,-5.00e-02,-1.13e-05,
55,-5.00e-02,-1.13e-05,
56,5.00e-02,1.00e-01,
57,-5.00e-02,1.00e-01,
58,-5.00e-02,-1.13e-05,
59,-5.00e-02,-1.13e-05,
60,5.00e-02,1.00e-01,
61,-5.00e-02,-1.13e-05,
62,-5.00e-02,-1.13e-05,
63,-5.00e-02,-1.13e-05,
64,5.00e-02,1.00e-01,
65,-5.00e-02,-1.13e-05,
66,-5.00e-02,-1.13e-05,
67,-5.00e-02,-1.13e-05,
68,5.00e-02,1.00e-01,
69,-5.00e-02,-1.13e-05,
70,-5.00e-02,-1.13e-05,
